Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Kisolo (Lali)";"pieceDeclaredAsEach";81;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kisolo (Lali)";"pieceDeclaredAsShared";35;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Kisolo (Lali)";"pieceDeclaredAsNeutral";33;true;;Static;;;;;;
"Kisolo (Lali)";"equalNumberOfPiecesOnTheBoard";40;true;;Static;;;;;;
"Kisolo (Lali)";"AllPlayerDeclared";39;true;;Static;;;;;;
"Kisolo (Lali)";"sizeOfTrack";48;false;"The owner 0 does not have a track";Static;;;;;;
"Kisolo";"lineLessOrEqualThanBoardSide";88;false;"Line concept is not present";Static;;;;;;
"Kisolo";"eachPieceReferenceNotDuplicated";66;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kisolo";"pieceDeclaredAsEach";111;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kisolo";"pieceDeclaredAsShared";64;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Kisolo";"pieceDeclaredAsNeutral";55;true;;Static;;;;;;
"Kisolo";"equalNumberOfPiecesOnTheBoard";76;true;;Static;;;;;;
"Kisolo";"AllPlayerDeclared";58;true;;Static;;;;;;
"Kisolo";"sizeOfTrack";56;false;"The owner 0 does not have a track";Static;;;;;;
"Kubuguza";"lineLessOrEqualThanBoardSide";84;false;"Line concept is not present";Static;;;;;;
"Kubuguza";"eachPieceReferenceNotDuplicated";68;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kubuguza";"pieceDeclaredAsEach";147;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kubuguza";"pieceDeclaredAsShared";70;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Kubuguza";"pieceDeclaredAsNeutral";68;true;;Static;;;;;;
"Kubuguza";"equalNumberOfPiecesOnTheBoard";99;true;;Static;;;;;;
"Kubuguza";"AllPlayerDeclared";62;true;;Static;;;;;;
