Game,Test Name,Duration (ms),Passed,Failure Message,Type
"Janes Soppi_test_results";"eachPieceReferenceNotDuplicated";11;true;;Static
"Janes Soppi_test_results";"equalNumberOfPiecesOnTheBoard";13;false;"There are no pieces on the board";Static
"Janes Soppi_test_results";"playerNotDeclared";10;true;;Static
"Janes Soppi_test_results";"sizeOfTrack";12;false;"Track concept is not present";Static
"Jeu de Renard (Two Foxes)_test_results";"lineLessOrEqualThanBoardSide";36;false;"Line concept is not present";Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsNeutral";35;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsEach";64;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static
"Jeu de Renard (Two Foxes)_test_results";"eachPieceReferenceNotDuplicated";33;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"equalNumberOfPiecesOnTheBoard";34;false;"Index 1 out of bounds for length 0";Static
"Jeu de Renard (Two Foxes)_test_results";"playerNotDeclared";50;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"sizeOfTrack";35;false;"Track concept is not present";Static
"Jeu de Renard_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Jeu de Renard_test_results";"pieceDeclaredAsNeutral";24;true;;Static
"Jeu de Renard_test_results";"pieceDeclaredAsEach";55;true;;Static
"Jeu de Renard_test_results";"pieceDeclaredAsShared";27;false;"The game does not have any piece declared as Shared";Static
"Jeu de Renard_test_results";"eachPieceReferenceNotDuplicated";22;true;;Static
"Jeu de Renard_test_results";"equalNumberOfPiecesOnTheBoard";22;false;"Index 1 out of bounds for length 0";Static
"Jeu de Renard_test_results";"playerNotDeclared";22;true;;Static
"Jeu de Renard_test_results";"sizeOfTrack";24;false;"Track concept is not present";Static
"Jeu du Renard et de la Poule_test_results";"lineLessOrEqualThanBoardSide";22;false;"Line concept is not present";Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsNeutral";22;true;;Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsEach";50;true;;Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsShared";22;false;"The game does not have any piece declared as Shared";Static
"Jeu du Renard et de la Poule_test_results";"eachPieceReferenceNotDuplicated";24;true;;Static
"Jeu du Renard et de la Poule_test_results";"equalNumberOfPiecesOnTheBoard";19;false;"There are no pieces on the board";Static
"Jeu du Renard et de la Poule_test_results";"playerNotDeclared";21;true;;Static
"Jeu du Renard et de la Poule_test_results";"sizeOfTrack";20;false;"Track concept is not present";Static
"Jeu Militaire_test_results";"lineLessOrEqualThanBoardSide";14;false;"Line concept is not present";Static
"Jeu Militaire_test_results";"pieceDeclaredAsNeutral";13;true;;Static
"Jeu Militaire_test_results";"pieceDeclaredAsEach";44;true;;Static
"Jeu Militaire_test_results";"pieceDeclaredAsShared";11;false;"The game does not have any piece declared as Shared";Static
"Jeu Militaire_test_results";"eachPieceReferenceNotDuplicated";11;true;;Static
"Jeu Militaire_test_results";"equalNumberOfPiecesOnTheBoard";14;false;"There are no pieces on the board";Static
"Jeu Militaire_test_results";"playerNotDeclared";11;true;;Static
"Jeu Militaire_test_results";"sizeOfTrack";11;false;"Track concept is not present";Static
"Juroku Musashi_test_results";"lineLessOrEqualThanBoardSide";18;false;"Line concept is not present";Static
"Juroku Musashi_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Juroku Musashi_test_results";"pieceDeclaredAsEach";52;true;;Static
"Juroku Musashi_test_results";"pieceDeclaredAsShared";18;false;"The game does not have any piece declared as Shared";Static
"Juroku Musashi_test_results";"eachPieceReferenceNotDuplicated";19;true;;Static
"Juroku Musashi_test_results";"equalNumberOfPiecesOnTheBoard";18;false;"There are no pieces on the board";Static
"Juroku Musashi_test_results";"playerNotDeclared";20;true;;Static
"Juroku Musashi_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Kaooa_test_results";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static
"Kaooa_test_results";"pieceDeclaredAsNeutral";11;true;;Static
"Kaooa_test_results";"pieceDeclaredAsEach";42;true;;Static
"Kaooa_test_results";"pieceDeclaredAsShared";11;false;"The game does not have any piece declared as Shared";Static
"Kaooa_test_results";"eachPieceReferenceNotDuplicated";10;true;;Static
"Kaooa_test_results";"equalNumberOfPiecesOnTheBoard";11;false;"There are no pieces on the board";Static
"Kaooa_test_results";"playerNotDeclared";10;true;;Static
"Kaooa_test_results";"sizeOfTrack";13;false;"Track concept is not present";Static
"Ko-app-paw-na_test_results";"lineLessOrEqualThanBoardSide";17;false;"Line concept is not present";Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsNeutral";13;true;;Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsEach";44;true;;Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsShared";12;false;"The game does not have any piece declared as Shared";Static
"Ko-app-paw-na_test_results";"eachPieceReferenceNotDuplicated";12;true;;Static
"Ko-app-paw-na_test_results";"equalNumberOfPiecesOnTheBoard";13;false;"There are no pieces on the board";Static
"Ko-app-paw-na_test_results";"playerNotDeclared";13;true;;Static
"Ko-app-paw-na_test_results";"sizeOfTrack";14;false;"Track concept is not present";Static
"Komikan_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Komikan_test_results";"pieceDeclaredAsNeutral";27;true;;Static
"Komikan_test_results";"pieceDeclaredAsEach";59;true;;Static
"Komikan_test_results";"pieceDeclaredAsShared";23;false;"The game does not have any piece declared as Shared";Static
"Komikan_test_results";"eachPieceReferenceNotDuplicated";25;true;;Static
"Komikan_test_results";"equalNumberOfPiecesOnTheBoard";25;false;"There are no pieces on the board";Static
"Komikan_test_results";"playerNotDeclared";25;true;;Static
"Komikan_test_results";"sizeOfTrack";23;false;"Track concept is not present";Static
"Koti Keliya_test_results";"lineLessOrEqualThanBoardSide";51;false;"Line concept is not present";Static
"Koti Keliya_test_results";"pieceDeclaredAsNeutral";47;true;;Static
"Koti Keliya_test_results";"pieceDeclaredAsEach";73;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static
"Koti Keliya_test_results";"pieceDeclaredAsShared";42;false;"The game does not have any piece declared as Shared";Static
"Koti Keliya_test_results";"eachPieceReferenceNotDuplicated";40;true;;Static
"Koti Keliya_test_results";"equalNumberOfPiecesOnTheBoard";42;false;"Index 1 out of bounds for length 0";Static
"Koti Keliya_test_results";"playerNotDeclared";45;true;;Static
"Koti Keliya_test_results";"sizeOfTrack";45;false;"Track concept is not present";Static
"Kulaochal_test_results";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static
"Kulaochal_test_results";"pieceDeclaredAsNeutral";14;true;;Static
"Kulaochal_test_results";"pieceDeclaredAsEach";44;true;;Static
"Kulaochal_test_results";"pieceDeclaredAsShared";15;false;"The game does not have any piece declared as Shared";Static
"Kulaochal_test_results";"eachPieceReferenceNotDuplicated";14;true;;Static
"Kulaochal_test_results";"equalNumberOfPiecesOnTheBoard";15;false;"There are no pieces on the board";Static
"Kulaochal_test_results";"playerNotDeclared";16;true;;Static
"Kulaochal_test_results";"sizeOfTrack";17;false;"Track concept is not present";Static
"La Liebre Perseguida_test_results";"lineLessOrEqualThanBoardSide";15;false;"Line concept is not present";Static
"La Liebre Perseguida_test_results";"pieceDeclaredAsNeutral";14;true;;Static
