Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
Juroku Musashi;sizeOfTrack;15;false;Track concept is not present;Static;;;;;;
Kaooa;lineLessOrEqualThanBoardSide;10;false;Line concept is not present;Static;;;;;;
Kaooa;pieceDeclaredAsShared;11;false;The game does not have any piece declared as Shared;Static;;;;;;
Kaooa;pieceDeclaredAsNeutral;8;false;The game does not have any piece declared as Neutral;Static;;;;;;
Kaooa;pieceDeclaredAsEach;9;false;The game does not have any piece declared as Each;Static;;;;;;
Kaooa;equalNumberOfPiecesOnTheBoard;9;true;;Static;;;;;;
Kaooa;noUndeclaredPlayerReference;10;true;;Static;;;;;;
Kaooa;sizeOfTrack;9;false;Track concept is not present;Static;;;;;;
Ko-app-paw-na;lineLessOrEqualThanBoardSide;12;false;Line concept is not present;Static;;;;;;
Ko-app-paw-na;pieceDeclaredAsShared;11;false;The game does not have any piece declared as Shared;Static;;;;;;
Ko-app-paw-na;pieceDeclaredAsNeutral;11;false;The game does not have any piece declared as Neutral;Static;;;;;;
Ko-app-paw-na;pieceDeclaredAsEach;15;false;The game does not have any piece declared as Each;Static;;;;;;
Ko-app-paw-na;equalNumberOfPiecesOnTheBoard;13;true;;Static;;;;;;
Ko-app-paw-na;noUndeclaredPlayerReference;10;true;;Static;;;;;;
Ko-app-paw-na;sizeOfTrack;12;false;Track concept is not present;Static;;;;;;
Komikan;lineLessOrEqualThanBoardSide;24;false;Line concept is not present;Static;;;;;;
Komikan;pieceDeclaredAsShared;27;false;The game does not have any piece declared as Shared;Static;;;;;;
Komikan;pieceDeclaredAsNeutral;26;false;The game does not have any piece declared as Neutral;Static;;;;;;
Komikan;pieceDeclaredAsEach;24;false;The game does not have any piece declared as Each;Static;;;;;;
Komikan;equalNumberOfPiecesOnTheBoard;26;true;;Static;;;;;;
Komikan;noUndeclaredPlayerReference;27;true;;Static;;;;;;
Komikan;sizeOfTrack;26;false;Track concept is not present;Static;;;;;;
Koti Keliya;lineLessOrEqualThanBoardSide;50;false;Line concept is not present;Static;;;;;;
Koti Keliya;pieceDeclaredAsShared;48;false;The game does not have any piece declared as Shared;Static;;;;;;
Koti Keliya;pieceDeclaredAsNeutral;45;false;The game does not have any piece declared as Neutral;Static;;;;;;
Koti Keliya;pieceDeclaredAsEach;45;false;The game does not have any piece declared as Each;Static;;;;;;
Koti Keliya;equalNumberOfPiecesOnTheBoard;45;false;Players do not have the same number of pieces;Static;;;;;;
Koti Keliya;noUndeclaredPlayerReference;42;true;;Static;;;;;;
Koti Keliya;sizeOfTrack;43;false;Track concept is not present;Static;;;;;;
Kulaochal;lineLessOrEqualThanBoardSide;17;false;Line concept is not present;Static;;;;;;
Kulaochal;pieceDeclaredAsShared;17;false;The game does not have any piece declared as Shared;Static;;;;;;
Kulaochal;pieceDeclaredAsNeutral;18;false;The game does not have any piece declared as Neutral;Static;;;;;;
Kulaochal;pieceDeclaredAsEach;16;false;The game does not have any piece declared as Each;Static;;;;;;
Kulaochal;equalNumberOfPiecesOnTheBoard;18;true;;Static;;;;;;
Kulaochal;noUndeclaredPlayerReference;17;true;;Static;;;;;;
Kulaochal;sizeOfTrack;16;false;Track concept is not present;Static;;;;;;
La Liebre Perseguida;lineLessOrEqualThanBoardSide;14;false;Line concept is not present;Static;;;;;;
La Liebre Perseguida;pieceDeclaredAsShared;14;false;The game does not have any piece declared as Shared;Static;;;;;;
La Liebre Perseguida;pieceDeclaredAsNeutral;15;false;The game does not have any piece declared as Neutral;Static;;;;;;
La Liebre Perseguida;pieceDeclaredAsEach;14;false;The game does not have any piece declared as Each;Static;;;;;;
La Liebre Perseguida;equalNumberOfPiecesOnTheBoard;16;true;;Static;;;;;;
La Liebre Perseguida;noUndeclaredPlayerReference;15;true;;Static;;;;;;
La Liebre Perseguida;sizeOfTrack;15;false;Track concept is not present;Static;;;;;;
La Yagua;lineLessOrEqualThanBoardSide;19;false;Line concept is not present;Static;;;;;;
La Yagua;pieceDeclaredAsShared;19;false;The game does not have any piece declared as Shared;Static;;;;;;
La Yagua;pieceDeclaredAsNeutral;18;false;The game does not have any piece declared as Neutral;Static;;;;;;
La Yagua;pieceDeclaredAsEach;22;false;The game does not have any piece declared as Each;Static;;;;;;
La Yagua;equalNumberOfPiecesOnTheBoard;20;true;;Static;;;;;;
La Yagua;noUndeclaredPlayerReference;17;true;;Static;;;;;;
La Yagua;sizeOfTrack;17;false;Track concept is not present;Static;;;;;;
Len Cua Kin Ngoa;lineLessOrEqualThanBoardSide;22;false;Line concept is not present;Static;;;;;;
Len Cua Kin Ngoa;pieceDeclaredAsShared;20;false;The game does not have any piece declared as Shared;Static;;;;;;
Len Cua Kin Ngoa;pieceDeclaredAsNeutral;22;false;The game does not have any piece declared as Neutral;Static;;;;;;
Len Cua Kin Ngoa;pieceDeclaredAsEach;23;false;The game does not have any piece declared as Each;Static;;;;;;
Len Cua Kin Ngoa;equalNumberOfPiecesOnTheBoard;21;false;Players do not have the same number of pieces;Static;;;;;;
Len Cua Kin Ngoa;noUndeclaredPlayerReference;21;true;;Static;;;;;;
