Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Fanorona";"sizeOfTrack";201;false;"Track concept is not present";Static;;;;;;
"Vela";"lineLessOrEqualThanBoardSide";140;false;"Line concept is not present";Static;;;;;;
"Vela";"eachPieceReferenceNotDuplicated";155;false;"The game does not have any piece declared as Each";Static;;;;;;
"Vela";"pieceDeclaredAsEach";169;true;;Static;;;;;;
"Vela";"pieceDeclaredAsNeutral";141;true;;Static;;;;;;
"Vela";"pieceDeclaredAsShared";138;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Vela";"equalNumberOfPiecesOnTheBoard";136;true;;Static;;;;;;
"Vela";"AllPlayerDeclared";143;true;;Static;;;;;;
"Vela";"sizeOfTrack";157;false;"Track concept is not present";Static;;;;;;
"Shobu";"lineLessOrEqualThanBoardSide";111;false;"Line concept is not present";Static;;;;;;
"Shobu";"eachPieceReferenceNotDuplicated";86;false;"The game does not have any piece declared as Each";Static;;;;;;
"Shobu";"pieceDeclaredAsEach";125;true;;Static;;;;;;
"Shobu";"pieceDeclaredAsNeutral";84;true;;Static;;;;;;
"Shobu";"pieceDeclaredAsShared";86;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Shobu";"equalNumberOfPiecesOnTheBoard";79;true;;Static;;;;;;
"Shobu";"AllPlayerDeclared";73;true;;Static;;;;;;
"Shobu";"sizeOfTrack";71;false;"Track concept is not present";Static;;;;;;
"American Pool Checkers";"lineLessOrEqualThanBoardSide";77;false;"Line concept is not present";Static;;;;;;
"American Pool Checkers";"eachPieceReferenceNotDuplicated";80;false;"The game does not have any piece declared as Each";Static;;;;;;
"American Pool Checkers";"pieceDeclaredAsEach";110;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"American Pool Checkers";"pieceDeclaredAsNeutral";76;true;;Static;;;;;;
"American Pool Checkers";"pieceDeclaredAsShared";79;false;"The game does not have any piece declared as Shared";Static;;;;;;
"American Pool Checkers";"equalNumberOfPiecesOnTheBoard";79;true;;Static;;;;;;
"American Pool Checkers";"AllPlayerDeclared";75;true;;Static;;;;;;
"American Pool Checkers";"sizeOfTrack";76;false;"Track concept is not present";Static;;;;;;
"Bashni";"lineLessOrEqualThanBoardSide";129;false;"Line concept is not present";Static;;;;;;
"Bashni";"eachPieceReferenceNotDuplicated";145;false;"The game does not have any piece declared as Each";Static;;;;;;
"Bashni";"pieceDeclaredAsEach";168;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Bashni";"pieceDeclaredAsNeutral";122;true;;Static;;;;;;
"Bashni";"pieceDeclaredAsShared";134;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Bashni";"equalNumberOfPiecesOnTheBoard";125;true;;Static;;;;;;
"Bashni";"AllPlayerDeclared";122;true;;Static;;;;;;
"Bashni";"sizeOfTrack";136;false;"Track concept is not present";Static;;;;;;
"Brazilian Draughts";"lineLessOrEqualThanBoardSide";78;false;"Line concept is not present";Static;;;;;;
"Brazilian Draughts";"eachPieceReferenceNotDuplicated";83;false;"The game does not have any piece declared as Each";Static;;;;;;
"Brazilian Draughts";"pieceDeclaredAsEach";116;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Brazilian Draughts";"pieceDeclaredAsNeutral";76;true;;Static;;;;;;
"Brazilian Draughts";"pieceDeclaredAsShared";76;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Brazilian Draughts";"equalNumberOfPiecesOnTheBoard";94;true;;Static;;;;;;
"Brazilian Draughts";"AllPlayerDeclared";78;true;;Static;;;;;;
"Brazilian Draughts";"sizeOfTrack";79;false;"Track concept is not present";Static;;;;;;
"Canadian Draughts";"lineLessOrEqualThanBoardSide";108;false;"Line concept is not present";Static;;;;;;
"Canadian Draughts";"eachPieceReferenceNotDuplicated";109;false;"The game does not have any piece declared as Each";Static;;;;;;
"Canadian Draughts";"pieceDeclaredAsEach";138;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Canadian Draughts";"pieceDeclaredAsNeutral";110;true;;Static;;;;;;
"Canadian Draughts";"pieceDeclaredAsShared";101;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Canadian Draughts";"equalNumberOfPiecesOnTheBoard";100;true;;Static;;;;;;
"Canadian Draughts";"AllPlayerDeclared";109;true;;Static;;;;;;
"Canadian Draughts";"sizeOfTrack";115;false;"Track concept is not present";Static;;;;;;
"Coc-Inbert";"lineLessOrEqualThanBoardSide";53;false;"Line concept is not present";Static;;;;;;
"Coc-Inbert";"eachPieceReferenceNotDuplicated";52;false;"The game does not have any piece declared as Each";Static;;;;;;
"Coc-Inbert";"pieceDeclaredAsEach";80;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Coc-Inbert";"pieceDeclaredAsNeutral";50;true;;Static;;;;;;
"Coc-Inbert";"pieceDeclaredAsShared";55;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Coc-Inbert";"equalNumberOfPiecesOnTheBoard";55;true;;Static;;;;;;
"Coc-Inbert";"AllPlayerDeclared";54;true;;Static;;;;;;
"Coc-Inbert";"sizeOfTrack";54;false;"Track concept is not present";Static;;;;;;
"Dam";"lineLessOrEqualThanBoardSide";95;false;"Line concept is not present";Static;;;;;;
"Dam";"eachPieceReferenceNotDuplicated";91;false;"The game does not have any piece declared as Each";Static;;;;;;
"Dam";"pieceDeclaredAsEach";124;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Dam";"pieceDeclaredAsNeutral";90;true;;Static;;;;;;
"Dam";"pieceDeclaredAsShared";100;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Dam";"equalNumberOfPiecesOnTheBoard";90;true;;Static;;;;;;
"Dam";"AllPlayerDeclared";93;true;;Static;;;;;;
"Dam";"sizeOfTrack";96;false;"Track concept is not present";Static;;;;;;
"Dama (Italy)";"lineLessOrEqualThanBoardSide";54;false;"Line concept is not present";Static;;;;;;
"Dama (Italy)";"eachPieceReferenceNotDuplicated";52;false;"The game does not have any piece declared as Each";Static;;;;;;
"Dama (Italy)";"pieceDeclaredAsEach";82;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Dama (Italy)";"pieceDeclaredAsNeutral";50;true;;Static;;;;;;
"Dama (Italy)";"pieceDeclaredAsShared";54;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Dama (Italy)";"equalNumberOfPiecesOnTheBoard";56;true;;Static;;;;;;
"Dama (Italy)";"AllPlayerDeclared";57;true;;Static;;;;;;
"Dama (Italy)";"sizeOfTrack";58;false;"Track concept is not present";Static;;;;;;
